gene,importance
ENSG00000187193,0.0017894736842105242
ENSG00000140577,0.0017857142857142865
ENSG00000136999,0.0017857142857142859
ENSG00000147677,0.0017857142857142852
ENSG00000143374,0.0017735849056603767
ENSG00000173272,0.001764705882352941
ENSG00000004799,0.0017192982456140362
ENSG00000131016,0.001714285714285711
ENSG00000125841,0.001709090909090909
ENSG00000143512,0.0016923076923076922
ENSG00000135709,0.0016923076923076907
ENSG00000116218,0.0016491228070175442
ENSG00000099194,0.0016491228070175431
ENSG00000060656,0.0016363636363636335
ENSG00000124134,0.0014999999999999998
ENSG00000204248,0.001499999999999999
ENSG00000115944,0.0013846153846153847
ENSG00000164442,0.0006153846153846152
ENSG00000134686,0.0005000000000000001
ENSG00000151465,0.0005000000000000001
ENSG00000130159,0.00037735849056603755
ENSG00000145782,0.0003636363636363643
ENSG00000198768,0.0003508771929824561
ENSG00000142507,0.0003508771929824559
ENSG00000171657,0.00034482758620689636
ENSG00000168621,0.00030769230769230743
ENSG00000214413,0.0003076923076923071
ENSG00000152749,0.0003018867924528298
ENSG00000186260,0.0002909090909090909
ENSG00000197965,0.0002909090909090908
ENSG00000178922,0.0002909090909090908
ENSG00000281887,0.00029090909090909075
ENSG00000211455,0.00028070175438596343
ENSG00000182636,0.00023529411764705897
ENSG00000135269,0.00022222222222222218
ENSG00000112761,0.00021818181818181808
ENSG00000065029,0.00021428571428571788
ENSG00000181031,0.00021428571428571436
ENSG00000112851,0.00021428571428571354
ENSG00000115216,0.00021052631578947353
ENSG00000173039,0.0002105263157894732
ENSG00000183638,0.00016326530612244882
ENSG00000198860,0.00016326530612244838
ENSG00000279088,0.00016000000000000137
ENSG00000236140,0.00015999999999999971
ENSG00000156052,0.00015999999999999806
ENSG00000125249,0.00015686274509803946
ENSG00000250548,0.00015686274509803908
ENSG00000159650,0.00015686274509803822
ENSG00000174640,0.00015384615384615385
ENSG00000070159,0.0001538461538461538
ENSG00000179950,0.00015384615384615377
ENSG00000178568,0.0001509433962264149
ENSG00000130830,0.0001509433962264149
ENSG00000164244,0.0001509433962264149
ENSG00000166974,0.00015094339622641489
ENSG00000075539,0.00014814814814814901
ENSG00000090565,0.0001481481481481485
ENSG00000175264,0.00014814814814814825
ENSG00000168002,0.0001481481481481482
ENSG00000182256,0.0001481481481481482
ENSG00000164764,0.00014814814814814817
ENSG00000160695,0.00014814814814814817
ENSG00000114554,0.00014814814814814812
ENSG00000129636,0.00014545454545454546
ENSG00000142875,0.00014545454545454535
ENSG00000105771,0.00014545454545454532
ENSG00000084073,0.00014545454545454502
ENSG00000137285,0.0001454545454545447
ENSG00000107518,0.00014545454545454326
ENSG00000140400,0.00014285714285714287
ENSG00000099991,0.00014285714285714276
ENSG00000113273,0.00014285714285714273
ENSG00000122034,0.00014285714285714197
ENSG00000067334,0.00013793103448275914
ENSG00000196187,8.510638297872425e-05
ENSG00000065243,8.510638297872334e-05
ENSG00000177082,8.333333333333364e-05
ENSG00000144649,8.333333333333338e-05
ENSG00000197323,8.3333333333333e-05
ENSG00000120820,8.163265306122505e-05
ENSG00000161904,8.16326530612247e-05
ENSG00000170608,8.163265306122441e-05
ENSG00000233008,8.00000000000022e-05
ENSG00000105401,8.000000000000063e-05
ENSG00000270096,8.000000000000007e-05
ENSG00000183023,7.999999999999917e-05
ENSG00000101751,7.84313725490214e-05
ENSG00000198799,7.843137254902095e-05
ENSG00000198876,7.843137254902071e-05
ENSG00000115380,7.843137254902055e-05
ENSG00000143156,7.843137254902025e-05
ENSG00000084636,7.843137254901942e-05
ENSG00000188522,7.843137254901938e-05
ENSG00000198755,7.843137254901937e-05
ENSG00000173273,7.843137254901931e-05
