gene,importance
ENSG00000089280,0.0
ENSG00000168461,0.0
ENSG00000189056,0.0
ENSG00000131236,0.0
ENSG00000071054,0.0
ENSG00000211896,0.0
ENSG00000113013,0.0
ENSG00000134533,0.0
ENSG00000106799,0.0
ENSG00000155090,0.0
ENSG00000089597,0.0
ENSG00000136938,0.0
ENSG00000137076,0.0
ENSG00000163191,0.0
ENSG00000162783,0.0
ENSG00000147649,0.0
ENSG00000049860,0.0
ENSG00000111676,0.0
ENSG00000153113,0.0
ENSG00000104964,0.0
ENSG00000074695,0.0
ENSG00000197406,0.0
ENSG00000135047,0.0
ENSG00000107562,0.0
ENSG00000258818,0.0
ENSG00000163131,0.0
ENSG00000112761,0.0
ENSG00000092820,0.0
ENSG00000078295,0.0
ENSG00000111885,0.0
ENSG00000172757,0.0
ENSG00000164924,0.0
ENSG00000136068,0.0
ENSG00000187479,0.0
ENSG00000005513,0.0
ENSG00000141526,0.0
ENSG00000159167,0.0
ENSG00000234456,0.0
ENSG00000113558,0.0
ENSG00000012822,0.0
ENSG00000205726,0.0
ENSG00000104324,0.0
ENSG00000069275,0.0
ENSG00000066629,0.0
ENSG00000106261,0.0
ENSG00000072778,0.0
ENSG00000108946,0.0
ENSG00000162909,0.0
ENSG00000104870,0.0
ENSG00000163346,0.0
ENSG00000096433,0.0
ENSG00000148841,0.0
ENSG00000152217,0.0
ENSG00000197256,0.0
ENSG00000183426,0.0
ENSG00000068912,0.0
ENSG00000145824,0.0
ENSG00000213853,0.0
ENSG00000198363,0.0
ENSG00000154380,0.0
ENSG00000173482,0.0
ENSG00000169554,0.0
ENSG00000161642,0.0
ENSG00000145362,0.0
ENSG00000213719,0.0
ENSG00000152818,0.0
ENSG00000184471,0.0
ENSG00000183255,0.0
ENSG00000100814,0.0
ENSG00000124783,0.0
ENSG00000007237,0.0
ENSG00000144895,0.0
ENSG00000116016,0.0
ENSG00000170624,0.0
ENSG00000117868,0.0
ENSG00000116754,0.0
ENSG00000155380,0.0
ENSG00000104213,0.0
ENSG00000142227,0.0
ENSG00000134986,0.0
ENSG00000197694,0.0
ENSG00000186417,0.0
ENSG00000224032,0.0
ENSG00000100307,0.0
ENSG00000143515,0.0
ENSG00000116005,0.0
